"sim_id","n","method","component","mu_true","estimate","lower","upper","covered","elapsed_seconds"
196,10000,"Gibbs","mu_1",0,0.0189592126081894,-0.0230246243965984,0.0594147159299106,1,528.941
196,10000,"Gibbs","mu_2",5,5.01173666438895,4.96995503766813,5.05244342278424,1,528.941
196,10000,"Gibbs","mu_3",10,10.0246994895129,9.98453184000685,10.064871425787,1,528.941
196,10000,"Gibbs","mu_4",20,19.9794288135244,19.9396802271456,20.0190517854495,1,528.941
196,10000,"VI","mu_1",0,-1.49497576951493e-15,-19.6,19.6,1,2.72799999999995
196,10000,"VI","mu_2",5,1.72482341490762,1.69391437590832,1.75573245390691,0,2.72799999999995
196,10000,"VI","mu_3",10,8.88364035732312,8.85042448708725,8.91685622755899,0,2.72799999999995
196,10000,"VI","mu_4",20,19.9796164690565,19.940393146874,20.018839791239,1,2.72799999999995
197,10000,"Gibbs","mu_1",0,0.0300625146105115,-0.0102652787428464,0.070243209456894,1,529.913
197,10000,"Gibbs","mu_2",5,4.98674431363114,4.94427101474217,5.03156722797096,1,529.913
197,10000,"Gibbs","mu_3",10,9.99305072969271,9.95291123542724,10.0322151585094,1,529.913
197,10000,"Gibbs","mu_4",20,19.9844144995759,19.9449807567386,20.0237398744398,1,529.913
197,10000,"VI","mu_1",0,-1.34561656453485e-06,-19.5999972948965,19.5999946036633,1,0.480000000000018
197,10000,"VI","mu_2",5,-1.34561656453485e-06,-19.5999972948965,19.5999946036633,1,0.480000000000018
197,10000,"VI","mu_3",10,4.99540719772182,4.97276697897458,5.01804741646906,0,0.480000000000018
197,10000,"VI","mu_4",20,19.9337525032768,19.8945945971528,19.9729104094008,0,0.480000000000018
198,10000,"Gibbs","mu_1",0,0.000912836653289333,-0.0392110716184311,0.040810145258469,1,529.484
198,10000,"Gibbs","mu_2",5,4.99738980840392,4.95624867153244,5.03868925731658,1,529.484
198,10000,"Gibbs","mu_3",10,9.99483644354367,9.95430734460259,10.0348706518847,1,529.484
198,10000,"Gibbs","mu_4",20,19.9886924031096,19.9489102039463,20.027735218175,1,529.484
198,10000,"VI","mu_1",0,-1.51064624627459e-16,-19.6,19.6,1,2.05700000000002
198,10000,"VI","mu_2",5,1.07569345586011,1.04221495801962,1.1091719537006,0,2.05700000000002
198,10000,"VI","mu_3",10,8.26951543413461,8.23867699714185,8.30035387112738,0,2.05700000000002
198,10000,"VI","mu_4",20,19.9887107678105,19.9497670312652,20.0276545043559,1,2.05700000000002
199,10000,"Gibbs","mu_1",0,0.0109248875711305,-0.028950540035691,0.0513022544327279,1,513.998
199,10000,"Gibbs","mu_2",5,5.0124385474045,4.96985887415299,5.05446278042315,1,513.998
